RMS,Standard_Deviation,Peak_to_Peak,Prediction
1.74257100361793,1.4123504390731076,3.67875,1
3.065730946169281,1.5819690882694264,4.28697,1
0.7839002342135126,0.3151235055022078,0.8828999999999999,-1
1.1193506617454605,1.198369566531961,3.2373000000000003,1
1.7293029490086462,1.7049477080162898,5.05215,1
2.044610482854864,2.030324014003676,5.66037,1
1.77832238962737,1.745438581362862,4.93443,1
1.4499454341112288,1.533986242206885,4.4145,1
1.465728029700599,1.0924085823674217,3.22749,1
2.042624810262521,1.9626375464155368,5.14044,1
1.7548935683111953,1.831573676159384,5.58189,1
1.970153968767416,2.149019270855894,6.28821,1
1.4314702788566729,1.4048168901426263,4.18887,1
1.9850610346410007,2.1038588911497844,5.9252400000000005,1
1.6796217409881309,1.5630093757492307,4.77747,1
0.8995739689152861,0.9673227092909584,2.75661,1
2.083587959698366,1.437210198947948,3.64932,1
2.6864179449780337,2.897263550462747,8.05401,1
1.3326804663909502,1.4300230064862594,4.09077,1
1.837558162712136,1.6848285879786111,4.64013,1
1.3530037448396068,1.2760003423157849,3.29616,1
1.603142304117136,1.735759307862124,5.25816,1
3.3002546888081232,2.4231269264568045,7.01415,1
3.0180913140261345,2.6115146196948618,7.445790000000001,1
1.3520609738099831,1.1516399629571736,2.81547,1
1.835763554627883,1.683650568164309,5.12082,1
1.7431921910391863,1.2029956241815678,3.18825,1
1.887309898042714,2.0510682374679785,5.03253,1
2.2794409833114786,2.355911889566331,6.81795,1
2.1357881776992773,2.289870588727669,5.58189,1
2.02795503289644,2.1859657728038653,4.8167100000000005,1
1.3071740642316922,0.691800940328936,1.95219,1
2.0596133353738995,2.248929751599636,5.89581,1
2.339357634330416,2.547360642947912,6.39612,1
2.427606684185064,1.2175945005296305,3.3354,1
2.13971220029704,2.343838737379345,6.68061,1
1.5869222741363234,1.3448755088222852,3.21768,1
0.8721985617679039,0.8541894726054635,2.11896,1
2.536787726170638,1.7505550332480266,4.96386,1
2.3661088225396565,2.584714405198377,6.70023,1
1.3520016580611136,1.477395988014046,3.34521,1
1.5908440775575714,1.6274077443713977,4.52241,1
1.6601426412209284,1.6474687080609451,4.0221,1
3.869353845127117,2.8216511486787303,7.43598,1
1.0470308176696614,1.0816609384414324,2.50155,1
3.2772179163964674,3.505245838372824,10.78119,-1
1.5173240456968973,1.4848950822027798,4.13982,1
2.0587526308179918,2.0539588179610613,5.21892,1
1.618932384458968,1.4282149419852743,3.3746400000000003,1
0.7982149706689295,0.7378180934349604,1.99143,1
0.6910655875168434,0.7209048556016251,1.82466,1
1.4407680857792484,1.508019628652094,3.66894,1
1.8113335527312464,1.983924657347148,5.62113,1
1.430310111059836,1.3457756410635466,3.25692,1
2.150229520690756,2.354079109382265,5.60151,1
1.4365929151468066,1.561100534350687,4.36545,1
2.040731522959353,2.181781639963083,5.72904,1
2.05369407603713,1.720959402214358,4.62051,1
0.9934128682476384,0.9902173375981658,2.88414,1
3.003694806908651,2.004194444167032,4.89519,1
2.127974955221513,1.494147055744514,3.49236,1
2.362469203513561,2.2260047944759687,5.55246,1
1.407817602106182,1.4746619627833355,3.81609,1
4.624587022924318,2.640196460985432,7.07301,1
1.6939373293159343,1.833633073793664,5.25816,1
5.381590516278622,2.417536454823381,5.71923,-1
2.079743136663756,2.195351462841429,5.885999999999999,1
1.2243715812815976,1.2649157185322666,3.67875,1
1.041886351119929,1.141013072506183,3.20787,1
1.006852063314169,1.0231348737483246,2.63889,1
1.5894521126790828,1.698446939907161,4.98348,1
1.967037508005376,1.3312812176846784,3.18825,1
1.4969226405362437,1.5819660466109884,4.64994,1
0.9799694086551886,1.018137487415133,2.65851,1
1.419769457077451,1.5328325122693605,4.208489999999999,1
0.8536203315877616,0.9348471914275616,2.58003,1
1.7264670997734073,1.8474255621810585,5.081580000000001,1
1.5792018030479829,1.6461139076230416,3.95343,1
2.759107916292873,2.03246928257969,5.34645,1
3.352865602145424,2.2906500545543835,5.91543,1
2.2405955529613104,2.117485716294209,5.84676,1
2.121675690321214,0.7820155604589974,2.1974400000000003,1
1.988746147149002,2.061105668819529,5.1012,1
1.4362355953846848,0.7858640723878398,2.11896,1
1.4321648084805043,1.369827550150018,3.4433100000000003,1
1.747869295227764,1.854475785261161,4.62051,1
1.5169804553454207,1.571274981281125,4.29678,1
1.6532639453063749,1.4457523902625926,4.03191,1
2.775227442652224,2.5536675534356466,5.72904,1
1.8988327159731584,2.0800045630791297,5.26797,1
3.9581840584603936,2.8975187503983477,7.62237,1
1.3891285610590547,1.485996444326163,3.96324,1
4.705470916932757,3.4664048316836857,9.40779,-1
3.111275692268366,3.214769580091239,9.55494,-1
2.1632180752758146,2.3152348208248767,5.32683,1
6.158017342590877,2.601610643664805,6.23916,-1
1.6236611974331343,1.7735519592360411,4.98348,1
2.360105368399894,2.5373175131839525,7.131869999999999,1
1.2186728901760309,1.3241016989453642,3.48255,1
2.997106186857583,2.987692902953716,6.90624,1
1.9891977390395357,2.15232085595991,5.25816,1
1.4393647073622446,1.482368582020005,3.83571,1
1.100062215876902,1.1816388313186057,2.93319,1
1.868476683758724,1.4528131967152556,3.19806,1
3.5971033007894,2.897520964616132,6.2784,1
1.5812419654973744,1.7299390995841444,4.75785,1
0.4905326989100727,0.5304298841128768,1.4420700000000002,-1
1.5558260007468705,1.1307090714414565,3.08034,1
1.2669593794988063,1.1686451151996486,3.2373,1
2.8112169270086578,3.0684116047101635,7.88724,1
