RMS,Standard_Deviation,Peak_to_Peak
2.394393723544647,2.3048594478080435,6.49422
4.247342944259387,3.084226661033524,7.857810000000001
3.1299434933717256,2.885505513479397,8.45622
1.1135610391217896,1.1644005799509034,3.2961599999999995
1.6229893198816805,1.729085899505863,4.83633
1.7273958772093907,1.8808271375115788,5.56227
2.088616349548188,2.2760863128888587,6.0723899999999995
1.6914594572735109,1.8081473796679297,4.94424
1.6016508736144714,1.4968969245976824,3.96324
2.468838089375243,1.3481726589684275,3.44331
1.7501023503355453,1.8365977633521173,4.82652
1.7930173659644235,1.9281521102107064,4.56165
1.428902073953985,1.126133593633544,3.27654
2.368195768871315,2.548075820214147,7.63218
2.797481655462642,1.921211966116701,5.62113
1.7864124027642665,1.9045797723986253,5.1993
3.2898719038740705,2.669125356404228,7.1809199999999995
1.6247425339726906,1.7197427114891344,5.13063
1.4311957347267354,1.0995080209802928,2.8154700000000004
5.822957413059107,4.5110159045696125,12.14478
1.3556743268204203,1.4742268334554218,3.55122
0.9944698495429612,0.8871498549568726,2.4819299999999997
1.5716526266004203,1.4769138807391582,3.7670399999999997
1.988145209648933,1.6663000447548455,4.15944
2.718815734543259,2.6635839145331994,5.58189
1.4362970160450799,1.3153987046063258,3.1686300000000003
1.8568389145803683,1.0695689636110428,2.2661100000000003
1.673973333255342,1.7768768988621582,3.8945700000000003
1.3970154146071545,1.5173853551784398,3.9730499999999997
1.3699329273544745,1.4568659219948827,3.75723
2.5572821699609136,2.1804138337205625,5.6603699999999995
1.9753087243390588,2.1135340877946587,5.34645
2.7582910354783086,1.7829928007145737,4.777469999999999
2.7257357596711387,2.725413274861264,6.19011
0.8480970530546607,0.7954371620687583,2.07972
5.026960587805518,2.5639500527408874,7.22997
0.7676599236315519,0.8188010786448685,2.50155
0.8470562454170324,0.9000427741835385,2.6094600000000003
1.2804962599711098,1.160414225248898,3.22749
1.947538264386608,1.7747959266433988,4.86576
3.477526235630725,3.6351417963925425,9.55494
1.4741952815858554,1.4105595200593275,4.05153
2.09534419961256,1.5425789600373785,3.6297
2.2481458089946034,2.307790771755533,6.05277
1.4587022484729362,1.5171940191155513,3.60027
0.9026177392728331,0.8750919576078847,2.28573
1.9157819038450072,2.0886777839580715,5.493600000000001
2.084653852741505,2.1953872621999975,6.00372
1.6230881428468389,1.2334321232195957,2.59965
1.0786465638243141,1.1550735194393473,2.8939500000000002
1.022030640147349,1.1195727416295915,2.51136
1.668031775821432,1.7899679520678577,4.59108
3.369710010824374,3.639853289739849,10.63404
1.5619325379317763,1.1739158815306998,2.76642
1.6666272873531143,1.8219831413023557,4.92462
3.099978109124321,3.380346743070894,8.672039999999999
1.1988753867062247,1.2820547843013574,3.12939
2.0424677577626533,2.217086044094816,6.35688
1.4454805587762154,1.5662323748282052,3.9338100000000003
1.7104507000787834,1.836296443714903,4.84614
2.8938557781271688,2.8017882095975777,6.99453
1.0744749292794131,1.176307223964046,2.87433
2.4412482793542325,2.6414919532926846,6.83757
2.3238348811286054,2.5444682969276706,5.40531
1.8533199194418648,1.9708938617997673,5.16987
2.1041249441276055,2.2832965544317716,5.9252400000000005
2.657423800243386,2.7982939739133914,6.710039999999999
1.823776358616922,1.6119166405338707,4.4046899999999996
2.106018361137908,1.8235705537954925,4.77747
2.1496737260570495,2.343663544991047,5.3072099999999995
1.3356378946780447,1.4488011679730244,3.8259
1.8362920764001571,1.4957006451660038,4.30659
1.8229494804985682,1.6463672260677447,4.38507
2.404053873117239,2.632485061752488,6.7689
2.501210153385757,2.549759723126867,7.12206
1.9297793557036513,2.0612270631252634,4.85595
1.636624383082447,1.7893898941482822,5.14044
1.5468257937628271,1.6672084657984434,5.01291
1.9677956898519724,2.128005858243816,5.53284
1.452178246394016,1.545677496814908,4.44393
1.1721479091821134,1.0558039560069852,2.62908
1.780629851667662,1.9054183655958605,4.64994
1.5533859572076734,1.108163873165878,2.80566
1.5065564639767073,1.4226924103789966,3.5610299999999997
1.2494181758322551,0.6582112812159937,1.7657999999999998
0.5857591443588397,0.5648265992674212,1.39302
2.345359486699214,2.535093941413217,7.15149
2.238615346905314,1.0845560251088922,2.3838299999999997
1.1304508710687076,0.8700535400767011,2.49174
1.791849604263706,1.96247736192803,4.81671
2.2164015615181287,2.3316452906048983,5.778090000000001
1.774742605816404,1.8811750402766882,4.394880000000001
2.2189401762102556,2.430051387901087,7.259399999999999
1.9050142703796211,1.781280087686942,4.92462
2.0916628551226895,2.142164995157936,5.0325299999999995
6.023590304245467,3.531799827679932,8.672039999999999
1.557490049615085,1.5985033028273667,4.13001
1.1076325570783843,1.2021099975127068,3.19806
1.4228896906647401,1.4770311645595025,4.09077
3.334618474615949,1.7475104566296593,4.73823
3.187963233257247,2.4270000800247207,7.0337700000000005
1.6016809161159409,0.8235590918143032,1.9227599999999998
2.7825807485587903,1.8205282656278643,4.17906
2.536771919369181,2.5410866815203295,7.19073
1.5879225722465184,1.0852671362710657,2.96262
1.3149669828934871,1.4346902805971748,4.26735
1.7235893620436393,1.7618543333857086,5.0031
1.1132873360233646,1.218722902184906,3.0411
1.6109073455199092,1.6996335782367917,5.1012
1.3974229361578405,1.5230310661572204,4.1202
1.047727595322372,1.1464696480064356,2.4525
0.6538078592751849,0.32967536072627573,0.7749900000000001
2.5486750043502995,2.5392707001972044,6.1803
1.7817509553245652,1.7342422726251372,4.6793700000000005
0.9448715784168769,1.0139889846147245,2.43288
4.615268778933682,1.722069057047365,4.98348
1.7721740789493565,1.6791059951652845,3.5806500000000003
1.2268907525937263,1.321068668268232,3.2078699999999998
1.116552980135739,1.2011022039235462,3.70818
1.5643028583845264,1.7121836785315994,4.94424
1.997068004250231,2.1532000263793423,5.748659999999999
5.791637124017699,2.824078473675971,6.61194
2.182502702163276,2.3356845705681235,5.80752
1.9508626517645982,2.1207826952401323,5.58189
1.7484886003202882,1.7142845181911899,4.34583
1.8268123595761006,1.9004546828377675,5.56227
0.7750106959261918,0.7190669774645474,2.18763
1.799437651031566,1.8398541016042549,5.12082
1.8337529079731545,1.8873685369529716,4.924620000000001
4.2079259062512016,2.5172824463456616,6.867
2.15380331699531,2.216136683844207,6.20973
1.5011757641928543,1.6017019455316897,4.25754
1.274444482274532,0.9522675690581928,2.53098
1.1307133269976082,1.2380631982051642,2.98224
0.4217729612599651,0.46194233435570725,1.26549
1.5218363591069837,1.5281574534713365,4.11039
2.4951364253683606,2.0233633329978082,4.905
1.3566264097937943,1.3777713397476377,4.07115
1.8348328117160975,1.803864016379838,4.8167100000000005
1.8627895902919365,1.8370614370020402,5.53284
1.5073068458346495,1.5637480535815222,4.3164
2.0338900556568933,2.2262144629841933,6.36669
1.7987333439534607,1.6090483493139662,4.40469
2.6920124805988546,2.9107974383869446,8.00496
1.8982709105130384,2.037512833029525,5.55246
3.151657485213138,3.0698623459432186,9.28026
2.4407686118003897,2.6319073957094314,6.71004
2.834979677784305,1.666885186241092,4.08096
1.5772810340741437,1.7150702668141617,5.07177
1.299254167108961,0.947433053714087,2.38383
1.1263927836460956,1.2305158161478462,3.57084
1.3155889098802862,1.3550258180713755,3.47274
0.8370561303759743,0.8440857530369767,2.2464899999999997
1.072839110025357,1.1752363622693096,3.31578
1.9662912695859687,2.016328509194372,5.01291
1.2056991531472518,1.2425621362652253,3.3452100000000002
3.1150805050993466,2.320337023164954,5.53284
1.7401808181910292,1.9061076552702891,5.1012
2.156884167056729,1.7037421769739693,4.89519
1.7086680907654361,1.7043445785403843,4.37526
1.9872253024883715,2.115336436454022,6.52365
1.2605500092419974,1.3558778094061428,3.8259
1.6643930595114844,1.820588174494715,5.3955
0.7648340564135465,0.8320225681254085,2.10915
1.0823650604116895,1.1660289965519726,3.0116699999999996
3.47874366636865,2.3703092983490572,6.14106
1.867459180758712,1.780926179795221,5.4936
1.1673693905743805,1.0723261894544962,2.8252800000000002
1.6169496978725095,1.7357814850118665,4.7088
1.7921539219888454,1.7561233524784072,5.0325299999999995
1.4236503728268397,1.5346228800946504,4.0221
2.2256488171429925,2.0166530360847896,5.4445500000000004
1.9214498852949562,1.5216023648640926,3.4825500000000003
1.7168761239384744,1.8506810486710021,4.35564
1.821858131043688,1.4092671923059872,4.14963
1.7645006052421746,1.8247197732145066,4.60089
2.758590489625091,1.1380065119804894,2.89395
3.001373735125301,3.0997426822560614,8.897670000000002
2.2504811380569265,2.376033169143478,6.307829999999999
2.3619056300898222,1.7938812884552866,5.38569
1.6747923600554189,1.7949208422323253,5.0325299999999995
1.2954834569572857,1.4159526679483323,3.61989
1.0966085291707337,1.1264582837682007,3.51198
1.6767592618351626,1.309764201492009,3.3354
0.8086756940826155,0.8856787605221206,2.32497
2.0157262461455425,2.1204188866731024,6.22935
1.0721062912323573,0.9621738151290545,2.44269
1.308265660521593,0.6325637298486217,1.43226
1.984426651025429,2.0511300145237015,5.0031
3.6942867512146376,1.5722831940716024,4.43412
1.3404806527883946,1.2653556440305624,3.46293
5.557471064742488,4.305697175105328,11.59542
2.3344605348666745,2.5523004620048164,6.572699999999999
2.189608701549206,2.261673462319439,6.49422
0.9325005742089385,0.9692955158670652,2.23668
1.6198188507052262,1.770237989661277,4.2183
1.0792634876155127,0.48500174366696874,1.29492
1.7353351153307537,1.8838742166928237,4.87557
5.211886604627925,2.136902341961373,5.768280000000001
1.5585658403801874,1.6805993132451293,4.28697
0.790045128616081,0.818495435949401,2.42307
6.778356253432687,2.811983068958631,7.29864
2.5255717508417774,2.756658293171281,6.984719999999999
1.0031174714857678,1.0731261188881762,2.8449
2.0004223329587183,1.8335797144493067,5.06196
2.9758437327924327,1.383657523348896,3.6100800000000004
0.9131120035625422,0.8953418840811592,2.8252800000000002
1.1943851256399673,1.23761227530677,3.39426
1.0468929385806363,1.045608258283187,3.1490099999999996
5.131117663248427,2.6951624863818506,6.48441
2.1279259617054347,2.198867241858862,6.49422
2.125029571017778,1.6550102859861626,4.37526
1.8354009268958105,1.931881849562752,5.05215
0.6882165396879095,0.6987768885130646,2.0306699999999998
2.1266479630747535,2.326152832027595,5.7290399999999995
1.4031386723342778,1.4866428443577162,4.2183
2.0508688178184387,1.0598553779455004,2.88414
1.862656124422863,1.9844678719168016,4.9540500000000005
1.582818496006412,1.7325545028310076,4.5126
2.773062185617192,2.518913071521127,5.56227
1.8704285663986209,2.0216884418426098,5.90562
1.943333515959111,2.0744079494328016,5.15025
1.3700207355000142,1.4346500332554974,4.3164
1.6254975614408038,1.5295726917116426,3.7964700000000002
1.9419175206995791,2.0681719859721532,4.67937
3.296972533780044,1.9368693344466996,5.8565700000000005
0.9453806961748267,1.0336034990846346,2.8252800000000002
1.323205005035123,1.4260435882784228,3.924
1.4428205699774315,1.385155557267847,3.81609
2.9467853156448296,1.8927114792804527,5.18949
1.7452750042471816,1.9112412907087373,4.36545
0.8474537955546603,0.9160670237488084,2.32497
2.8761485714580184,2.7836325161558237,7.48503
1.4215814934783022,1.5567659175483,4.15944
1.1541872526804307,1.232682874655927,3.3059700000000003
1.221144712493159,1.3350457317223257,3.7964700000000002
1.4805626922896578,1.5826300033425373,3.8455199999999996
1.708132945206549,1.820273630946732,4.81671
2.0465628802702347,2.2410701126381567,6.54327
1.7664811186367093,1.602030369150348,3.94362
1.5759279784780775,1.6491511608309288,3.84552
0.7497005420166108,0.7820401723952549,1.93257
1.427284766313296,1.44675938563052,4.1986799999999995
4.30765503914833,2.4491518505556162,6.74928
1.8640720973181268,2.020228124514655,4.74804
1.829847706040041,1.4845699162653134,4.1986799999999995
1.0367705047887887,1.1356743424943614,2.8939500000000002
1.1704430455387396,1.2591508554061344,3.51198
1.7626361656337364,1.9172130191504542,5.67018
1.3668971585858243,1.4961938511269186,3.3354
1.6308811519543662,1.0172296742427445,2.4721200000000003
2.0048833746879144,1.5829664368899299,4.7088
5.300372443838263,1.3867421921900263,3.9141899999999996
1.561110808703213,1.541855106821001,4.30659
1.6729573749052902,1.3897473070562145,3.84552
2.385642613332936,2.0002755985088654,5.43474
1.3144423844353164,1.418527356845824,4.1202000000000005
1.815764485815823,1.9701034928932033,5.886
1.5216519071883687,1.5833078640965565,4.5420300000000005
1.057077762726092,1.1579360427027048,3.3059700000000003
2.6359982948116643,1.513583709964533,4.36545
1.6622812701976764,0.990827806770682,2.87433
1.386048045920487,1.4356156580366488,4.0221
1.8039022501233262,1.866682586119022,4.483169999999999
1.9520379965948411,2.1375334939481068,6.58251
2.1981150637193676,1.8582299731922314,5.67018
1.6209868585833755,1.7281088393848345,4.934430000000001
1.761211496626683,1.7003355420475101,4.8167100000000005
1.2444981620516762,1.1497456714204235,3.3648300000000004
2.1143755267454263,2.1375537537662064,5.67999
2.00603506422495,2.1325926185654867,6.11163
1.510925784031102,1.5079185829314525,3.8945700000000003
2.1035950919437894,2.1848384543370707,5.64075
1.86050643702192,2.020771104840922,5.464169999999999
1.553664718319239,1.5168229063638246,3.81609
1.884528831392611,2.050608370018517,5.12082
1.1921807419808457,1.2970647806142914,3.57084
1.688712027537555,1.8272785162831637,4.630319999999999
1.5013840979742659,1.3898304012036864,3.31578
2.052576942248451,2.2008657203450643,5.71923
1.666906355273145,1.8220570869953554,5.34645
1.7528359103464306,1.9127403731296102,4.92462
1.967498158690371,2.1479800910320375,6.4844100000000005
2.400632144061226,2.5984219174722183,6.425549999999999
0.8187677769673157,0.884809069370336,2.68794
1.6998779775619188,1.7572409231519734,5.3072099999999995
2.3879710944858608,2.3407709775285577,6.19011
1.7437073785758894,1.9060167741969112,4.65975
1.0579574476556228,0.7378115717376625,1.87371
1.772545117281927,1.937674087239647,5.04234
1.4430817879108584,0.6600509377616245,1.78542
1.206397355621273,1.3214437778846286,3.6493200000000003
1.909059775138013,1.945001662567413,4.58127
1.1111818943584348,1.1771414110420209,3.37464
1.5837150489434646,1.5658769814611875,3.7278000000000002
1.276739245558779,1.3103420844001004,2.98224
5.65792405558788,2.97432987797924,6.97491
2.3677622690844617,2.5541819079697516,6.94548
5.637666826950667,4.4272983942941995,12.0663
1.293600179672993,1.3414506934919372,3.3354
1.5713362272282785,1.6935216032634484,4.83633
1.5862702254029735,1.4737698093935838,3.9240000000000004
4.254344146164013,3.361952504322451,9.29007
2.0864765365682882,2.2465321240592133,6.13125
1.199864999343676,1.1954911598292979,3.0018599999999998
1.8855030966561683,1.504697526415193,3.56103
1.151808472164535,1.2300099675327838,3.4335000000000004
1.7424559446080696,1.7511953704712675,5.0325299999999995
1.751677987830526,1.8841066352067233,5.13063
1.5829603574000202,1.569203462410149,4.15944
1.678203058586773,1.5984551389982766,4.78728
2.5168848213217863,2.6914297127809226,7.5537
3.194655281192323,3.451421876495251,9.48627
1.0449453717539496,1.120376159541964,2.66832
2.525905144774839,2.2094681254727346,5.67999
2.9716663623041533,2.6009003200795684,7.63218
1.6476176583631288,1.6823210921313447,4.62051
1.5963746818181501,0.9180765951869158,2.50155
0.9596767565175265,1.04970972822014,2.85471
2.2830794825520204,1.5244216033466595,4.13982
1.5138475506800546,1.2690920132598738,3.2274900000000004
0.2750009731800962,0.2778441857408573,0.81423
1.2635048965279083,1.3014793076457265,3.55122
1.6601861170814556,1.5798232658085523,4.42431
3.9020932059408837,1.368421745351191,3.07053
2.1980238510079912,1.785394845976654,4.277159999999999
1.4422757506281523,1.5778768241754488,3.95343
3.4742615099111354,2.1562140476376643,5.50341
3.1159325374757394,3.2604343388879955,7.87743
2.0814545361117065,2.154948359557602,6.582509999999999
1.4161044496964197,1.0701941177702294,2.9331899999999997
0.975203147836388,0.9908083811867964,2.31516
2.4283828899804907,0.7620650636198986,1.98162
2.113760983034742,2.169378233411592,5.95467
0.8551409504871111,0.9301549343845895,2.6094600000000003
1.6032523547308453,1.3849517438199788,3.94362
1.2975988767527507,1.4195502754288063,3.80628
2.1144855188082987,1.466618513189439,3.3452100000000002
1.5032578027404349,1.3701729229553474,4.00248
1.443198487024567,1.3302265950994965,3.9043799999999997
2.1330115002854533,1.9280223371086758,5.67018
0.8028432718158632,0.8374316138766198,2.57022
1.8214575122137766,1.8552644058354593,4.93443
1.1348973009484162,1.1742369208809609,2.69775
1.4899847487642282,1.543082129061833,4.6205099999999995
0.9267984195875607,0.9701969316741833,2.09934
3.359076363630336,1.8123719460309466,4.36545
1.041154854188367,1.1404379916505762,2.4525
2.902853980275274,3.0553827310633284,8.15211
1.703723348492941,1.6374493573359756,4.914809999999999
1.818086182239445,1.331378803357632,3.30597
2.4492605605570024,2.2751474723366836,5.76828
1.6646917721458228,1.5975236862187678,4.42431
1.9438864234183024,2.0277414752748935,5.5917
1.5161766785899327,1.2286099770553713,2.62908
1.5803846061323175,1.6336011495955798,4.6107
1.4004497989217606,1.3658676876476725,4.04172
1.091668330744279,1.1333798300613964,2.7958499999999997
1.9018922713970947,1.542382430047749,4.3360199999999995
0.9002957918928646,0.9684744155423002,2.8154700000000004
4.7728262903807845,2.947668582033944,7.51446
6.270648124576119,1.8535111715525214,4.738230000000001
1.8065188914456445,1.719415316713795,5.18949
2.094490520341403,1.9997839997559734,5.20911
1.3130078197596542,1.4091260566145245,3.65913
2.117294067341615,2.020383730284918,4.68918
1.671926409265671,1.7031998333959526,4.9540500000000005
2.552649215266367,2.6289384588765103,6.78852
1.5813941108876055,1.1260538308580101,2.7860400000000003
1.816356226308595,1.5435768212661138,3.6395100000000005
1.486309427693305,1.531224419329185,3.3059700000000003
1.2199817391666155,0.9478849574500061,1.8639
1.888881470804878,1.54096022084608,4.43412
1.209749747427128,1.293060710639682,3.67875
1.6477393397925535,1.7380226880567469,4.18887
1.272139275511923,1.1590256566098958,3.27654
1.4811963035836944,1.4850462979146475,3.9141899999999996
1.5490225048881632,0.8772008894831331,2.22687
2.203293387113936,2.3113797866988453,6.55308
1.635143873669837,1.7087206574276557,3.55122
1.6518274804742779,1.7768552346294282,4.58127
0.6769136952374357,0.6492609498191001,1.7461799999999998
2.6795280691476253,2.8995263511942775,7.09263
1.4438318319146453,1.5442001570878046,3.97305
1.7619535606536285,1.7022163952329914,4.66956
1.2850975190233618,1.3845892060102158,3.71799
4.26302727610908,2.9417358735056416,7.91667
0.9948004297345272,1.05611381915019,2.43288
1.3128734398448312,1.4345527641847127,3.95343
2.7650339612923385,2.503435630496618,5.93505
1.5854206436148104,1.444912321339949,4.30659
1.2936683723814228,1.4053180244200953,3.7081799999999996
1.6906105559678728,1.4474953352567324,3.48255
1.866870750976082,1.60868147694626,3.7768500000000005
3.0596035944710223,2.51017690100917,7.20054
1.41416631085244,1.5475659777308364,3.66894
1.9370092794692544,2.0818698393103254,6.180300000000001
3.6440045764858753,2.8491821686003163,7.6518
1.185407699548978,1.2981920591923213,3.9338100000000003
1.2324148036477005,1.346177227659865,3.1490099999999996
4.272719570033821,3.2676838562367077,7.92648
2.413080542107951,2.561741458406761,6.77871
1.0952254695267087,1.1898307393911118,3.28635
1.9629807548725484,2.111206815714652,5.32683
2.9193335921918893,3.0710658989217405,9.07425
1.7841753491319174,1.9540319978214278,4.30659
2.0595821849224665,2.2561528452013175,6.013529999999999
1.5585812769470828,1.5587150541231067,4.37526
2.275796666916884,2.4926082011078274,5.74866
1.3539103198144256,1.0585652161865136,3.08034
2.8034696170103217,3.034428210500291,6.729660000000001
3.214740143269748,1.6227817720661026,4.72842
2.724882386461845,2.982825638221249,8.809379999999999
2.152604017835143,1.665536549655996,4.25754
1.0631523853615719,1.1314918243098357,3.26673
1.7921941954626457,1.6602827260289132,4.0613399999999995
2.37374973668245,1.999764750364402,5.08158
2.0867840055094344,0.9175243581017346,2.42307
4.026776969792342,2.9580867154480104,7.7499
0.840049571126609,0.8029451540858815,2.00124
0.7869328206079601,0.7601431337254847,1.97181
0.6131576991280465,0.6715946347909578,1.8148499999999999
2.0846423116928237,2.2212202824843827,6.04296
2.8402787811586383,2.47869796276997,7.21035
2.8268975057295584,2.165402789773764,6.34707
1.1962435907038331,1.302951185916034,3.31578
2.2121169342622915,2.102193198968639,5.70942
1.3778714531660783,1.417854428166023,3.9338100000000003
1.578897075097044,1.7155078849337881,4.49298
1.3841663183483408,0.8606320696964529,2.31516
1.5803034119117758,1.7288177964840599,4.06134
2.45610742688507,2.6680001940704576,7.19073
1.2271913986416298,1.083887362395189,2.71737
1.5968870149293592,1.7492791570787094,4.208489999999999
2.0879634973102377,2.2726617625594883,6.77871
2.049315809227558,2.2392464814910396,5.9841
3.4037825671155906,3.6815140735898324,10.016010000000001
1.340588336813356,1.0891427048647022,3.08034
1.6971914295240829,1.807520119531177,4.9540500000000005
1.4675598247771708,1.5480996442348276,4.5420300000000005
1.1769342825111349,1.2883596660831942,3.37464
2.3977373947119394,2.5810157850582782,7.720470000000001
2.5376853908729506,2.3939194078727875,6.445169999999999
2.9809112664921775,2.5569158571841974,6.69042
2.0760186756746672,2.255347944790338,5.61132
2.018461635057749,2.169635512790109,5.71923
1.3805868744486889,1.3078708286218481,3.65913
1.4882021121810036,1.5633828620526706,4.56165
1.7542353803580635,1.8979650156839034,4.56165
2.3916691476456355,2.520086977498991,6.474600000000001
1.917175371907849,1.045375068360634,2.80566
2.205261671106175,2.343672441795141,6.03315
2.064579700859233,2.261608216760808,5.08158
1.7080061756475002,1.7407420466082848,4.9540500000000005
2.4504292157599656,2.6360214167016927,7.01415
1.2840174554304158,0.9096450006183731,2.19744
2.1179871030414703,2.119463308281132,5.886
1.451056742946326,1.5439757851825266,4.16925
1.7072970316263074,1.639951131454837,4.65975
1.4027899819466918,1.4848259498910974,4.22811
1.9140648289961342,1.9612641119951184,5.3955
1.5412734900399734,1.6006000329001622,4.04172
1.8838946502392326,2.036048110079917,4.20849
1.2305783809046866,1.3398092272521487,2.95281
1.42455139607176,1.5597684055108951,4.71861
1.0756461089038531,1.0696049536160535,3.0411
2.1184338582901283,1.3816680660961953,3.71799
1.2401407638248167,1.3581235536724927,3.61989
1.6898276714505536,1.8259007716850333,5.12082
1.3774348587864327,1.34487431619464,3.5316
2.775741768023459,1.5303820094571159,4.00248
1.9745087501705332,1.6952860792208493,3.95343
1.6417419198522039,1.7803641051762418,4.88538
1.3152474961770504,1.432134569850194,3.50217
1.6344178363564197,1.4607833362549014,3.28635
1.2181331563297997,1.3225648301652362,3.84552
0.9125057895158804,0.8496615371781873,2.44269
0.8881346487442093,0.7700360525845527,2.02086
2.3798603058267935,1.919407830438857,4.57146
2.708670505958597,2.778744912141091,7.89705
1.9562117367759555,1.8519104490876444,5.20911
1.2775492856637665,1.3459758535129818,3.19806
1.9730135133090194,2.154189036496101,5.53284
1.0534374911687925,1.1486277051682152,3.06072
2.017897367186944,2.2085329204972246,6.033150000000001
2.802170592344442,1.4249983173463752,4.0221
1.5069609715417318,1.642000796878613,4.0221
0.9207300390994094,0.9701622137354144,2.6781300000000003
2.3208547123204415,2.3283906355764272,6.90624
2.004247262552702,2.1681601780565014,5.317019999999999
1.2177183202612991,1.1958546926780027,3.44331
1.672698494454395,1.8317111581223715,5.0031
3.517579293391977,2.305142658761058,5.93505
2.251229356651605,1.5274320163038353,4.149629999999999
1.0719117858294125,1.1290964812273574,2.99205
1.6597899616065883,1.7034117069076402,4.659750000000001
3.423558822701897,3.217283188946848,8.49546
2.173835645822839,2.343179644848,6.4157399999999996
1.6287800739664027,1.738134349372913,4.48317
1.851562245159476,2.0209838117412025,5.876189999999999
1.0975369076709902,1.092706597600655,2.97243
1.9158865537525962,2.0538815074755408,5.13063
2.765512484124778,3.0092676688972024,8.142299999999999
2.127398267720457,1.8123259258532942,5.20911
5.174504559283912,2.94842809917929,7.69104
3.298973821288978,2.514881084343751,7.651800000000001
2.142352921871184,2.2211776783927037,5.9841
2.7824308753408413,2.8307343860189356,6.72966
1.9272177152828374,2.1110123173491906,5.1012
1.2951057821274679,1.3337559976547435,3.4825500000000003
1.7515452126336906,1.9182400853803467,5.85657
0.8655807976151043,0.9093399065476011,2.14839
1.6279280456457526,1.7823845845608068,4.17906
1.620432654725274,1.7099667647296541,4.84614
2.0450301310860923,1.5312076594733974,4.16925
1.5669357544743179,0.6230830335918319,1.4322599999999999
2.3106975531535925,2.007268398174494,4.77747
3.880947257758085,1.4663855519337332,3.61989
2.5739584357658147,1.102300945744854,3.12939
2.2703103928538053,2.4148678789946256,6.12144
1.4619313894639514,1.5869778627945632,4.98348
1.0856424623466052,0.9863108194631143,2.63889
1.4415582765535357,1.499781854977583,4.4145
5.250640028429867,2.674878988318911,7.1613
3.8032974848347063,2.5139063711741536,6.29802
1.0917417908324294,1.1951047011329174,3.3746400000000003
0.8021837208520253,0.8483164057826537,2.05029
1.27482198733784,1.3376274646402861,3.48255
1.802042973877149,1.9266700142058577,4.40469
2.0805720306564734,2.2638942349124886,6.180300000000001
1.4461018128057235,1.5184663207065212,4.00248
2.1692895093094418,2.2405977005165383,5.57208
3.07754256732543,2.4138820173985307,6.0625800000000005
3.341331219012865,2.7400116170246434,6.8277600000000005
1.6630433664069015,1.7124834210671938,4.32621
1.5863005591942532,1.6327997715702929,3.9926700000000004
1.0039006514092916,1.09170212299876,2.42307
1.3236716040242005,1.272635940510875,3.3354
2.205592577721461,2.3728900947494385,6.5727
2.2952430256619887,2.039493259010679,4.72842
2.8071802524597524,1.8999921286047474,4.37526
0.7521675295770218,0.8196468789850907,2.26611
1.1530332528379221,1.2490060255379074,3.18825
1.9132811636427094,2.06348322906439,5.79771
2.2498788195367325,1.38564528175143,3.46293
1.0774935314887046,0.8346152135924674,2.29554
1.5157164303556256,1.5921653170038592,4.36545
2.2425418253290172,2.154454830009207,6.38631
1.9471017231130991,2.071842427345767,4.86576
1.6071642492290574,1.64923188317471,4.49298
3.436985452333192,2.5875778813844423,7.57332
0.941334122455996,0.8666400745638295,2.3544
1.534018655443929,1.6682010041568731,4.08096
3.391733315349248,2.916798024922192,8.50527
2.3067619293286423,1.9519352848903575,5.41512
2.1348530023985255,1.5474374557797157,4.345829999999999
1.5780689337604994,1.6418865052615543,4.483169999999999
3.203299243662696,2.520688360609062,6.56289
1.16444603580415,0.9944972676885542,2.44269
2.3028996765165433,2.4435736594422517,7.21035
2.5652165229664337,2.640983671308855,7.00434
1.245123083192983,1.247431926431258,3.10977
3.291531549484221,2.1953668054951545,4.83633
1.6821837960668866,1.3003450110759065,3.6591299999999998
2.948700628904196,3.1413268232834355,8.50527
5.73668636136751,2.0119159647758655,5.199300000000001
1.6774430688401916,1.810927062838258,4.91481
6.046811374158285,1.8755880247938248,5.11101
2.8829440887918723,2.0652011130153887,4.94424
3.189313830207056,3.4340404417522516,7.8676200000000005
2.097165240378068,1.8251179183466475,4.60089
2.289155319730402,1.9633279880728027,4.47336
1.745362308547999,1.833842122495827,5.06196
1.2301742607655226,1.2396893027972775,2.9626200000000003
1.260753578222168,0.7141787801384188,1.77561
1.6105787403135556,1.637281848696186,4.98348
1.3645659457131414,1.494377835836707,4.5126
3.2376145983501496,2.8834019310720453,7.53408
1.3250098911517603,1.4514479864018552,4.4145
1.8555341201389965,2.0219898977195707,5.85657
0.7059565731686334,0.661128984934105,1.7559900000000002
1.9106386420906492,1.8380015232066593,5.46417
4.195672509324339,2.2166229923286456,6.06258
1.601791067133913,1.2509461824035437,3.41388
2.6456219893250057,2.873152335536701,7.406549999999999
0.6553393285924476,0.6377757568299378,1.62846
1.211439014416326,1.3104155258352217,4.01229
1.6815734557104545,1.824678459584044,4.82652
2.1385574998816375,1.7033128358818883,4.385070000000001
2.5603536200689154,2.7354084570389117,8.17173
1.43213120996297,1.558356917137406,4.14963
2.2240231362105924,2.0670207750479914,4.97367
2.1826533527566854,2.2378901463119227,5.67018
1.9504515249167305,2.068411611693862,5.60151
2.189381608171586,2.3120375384322807,6.82776
1.1609697403033379,1.2438471373122986,2.8449
2.075280710145016,2.263842514920152,5.9252400000000005
2.35343242618096,2.3434034696398314,5.46417
2.1864785983402624,2.1912123359455604,5.99391
